date,id,diff,result,MAE
2019/11/24,0,0.0009839615323947726,False,0.0009839615323947726
2019/11/23,0,0.00027532514186290324,False,0.00027532514186290324
2019/11/22,0,0.0011740143862366548,False,0.0011740143862366548
2019/11/21,0,0.00039511579642337313,False,0.00039511579642337313
2019/11/20,0,-0.0044510029602979895,False,0.0044510029602979895
2019/11/19,0,-0.006639915557654197,False,0.006639915557654197
2019/11/18,0,0.0005919537253034068,False,0.0005919537253034068
2019/11/17,0,0.0009270667285605771,False,0.0009270667285605771
2019/11/16,0,0.003170798682972764,False,0.003170798682972764
2019/11/15,0,-0.000334275522312355,False,0.000334275522312355
2019/11/14,0,0.00038612254469050367,False,0.00038612254469050367
2019/11/13,0,0.0010897842216129883,False,0.0010897842216129883
2019/11/12,0,0.00010698226662619881,False,0.00010698226662619881
2019/11/11,0,-0.00027628021083769827,False,0.00027628021083769827
2019/11/10,0,5.800566117342143e-05,False,5.800566117342143e-05
2019/11/9,0,0.001007835257361478,False,0.001007835257361478
2019/11/8,0,-0.0005753908455525814,False,0.0005753908455525814
2019/11/7,0,0.0002286664494060009,False,0.0002286664494060009
2019/11/6,0,0.0003277162078449969,False,0.0003277162078449969
2019/11/5,0,6.62285936752216e-05,False,6.62285936752216e-05
2019/11/4,0,0.0017848476072870323,False,0.0017848476072870323
2019/11/3,0,0.0008944440966915934,False,0.0008944440966915934
2019/11/2,0,0.004825314249672807,False,0.004825314249672807
2019/11/1,0,0.0003722576113388554,False,0.0003722576113388554
2019/10/31,0,0.0006299190236280783,False,0.0006299190236280783
2019/10/30,0,-0.00014421231706807092,False,0.00014421231706807092
2019/10/29,0,0.0001332502063902119,False,0.0001332502063902119
2019/10/28,0,0.0002013238242515314,False,0.0002013238242515314
2019/10/27,0,-0.00023936858505124725,False,0.00023936858505124725
2019/10/26,0,0.0020747867574939516,False,0.0020747867574939516
2019/10/25,0,-0.001196324429143969,False,0.001196324429143969
2019/10/24,0,0.00026134322535376064,False,0.00026134322535376064
2019/10/23,0,0.0009715472769017408,False,0.0009715472769017408
2019/10/22,0,0.0013902183946993274,False,0.0013902183946993274
2019/10/21,0,0.003004577900016181,False,0.003004577900016181
